file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\features\sharding\core\src\test\java\org\apache\shardingsphere\sharding\route\engine\type\ShardingRouteEngineFactoryTest.java,org.apache.shardingsphere.sharding.route.engine.type.ShardingRouteEngineFactoryTest,class,58,59,1,58,33,1,0,41,0,0.43722942,0.0,0.0,33,0,0,4,0,29,29,0,0,0,7,0,0,7,0,0,1,0,29,251,1,0,0,0,0,41,6,81,0,87,0,0,0,1,97,0,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\kernel\data-pipeline\core\src\main\java\org\apache\shardingsphere\data\pipeline\core\metadata\PipelineDataSourcePersistService.java,org.apache.shardingsphere.data.pipeline.core.metadata.PipelineDataSourcePersistService,class,5,5,0,5,4,1,0,19,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,3,20,2,1,0,0,0,1,2,5,0,7,1,0,0,1,26,17,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\infra\util\src\test\java\org\apache\shardingsphere\infra\util\yaml\YamlEngineTest.java,org.apache.shardingsphere.infra.util.yaml.YamlEngineTest,class,6,7,1,6,13,1,0,28,66,0.9166667,0.0,0.0,12,0,0,1,0,11,11,0,0,0,1,1,0,1,0,0,1,0,18,77,1,1,1,1,1,24,0,25,3,25,2,0,0,1,58,0,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\kernel\data-pipeline\core\src\main\java\org\apache\shardingsphere\data\pipeline\core\listener\PipelineElasticJobListener.java,org.apache.shardingsphere.data.pipeline.core.listener.PipelineElasticJobListener,class,4,7,3,4,5,1,0,8,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,1,19,2,0,0,0,0,2,0,1,0,1,1,0,0,0,35,17,2
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\jdbc\src\main\java\org\apache\shardingsphere\driver\exception\ConnectionClosedException.java,org.apache.shardingsphere.driver.exception.ConnectionClosedException,class,1,1,0,1,1,3,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,1,2,1,0,1,0,0,0,0,14,17,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\infra\database\type\opengauss\src\test\java\org\apache\shardingsphere\infra\database\opengauss\metadata\database\system\OpenGaussSystemDatabaseTest.java,org.apache.shardingsphere.infra.database.opengauss.metadata.database.system.OpenGaussSystemDatabaseTest,class,4,4,0,4,2,1,0,9,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,2,9,0,0,0,0,0,18,0,1,0,1,0,0,0,0,13,0,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\infra\database\type\oracle\src\test\java\org\apache\shardingsphere\infra\database\oracle\connector\OracleConnectionPropertiesParserTest.java,org.apache.shardingsphere.infra.database.oracle.connector.OracleConnectionPropertiesParserTest$NewConstructorTestCaseArgumentsProvider,innerclass,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,48,8,0,4,0,0,0,0,0,32,10,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\features\shadow\core\src\test\java\org\apache\shardingsphere\shadow\route\engine\util\ShadowExtractorTest.java,org.apache.shardingsphere.shadow.route.engine.util.ShadowExtractorTest,class,4,4,0,4,1,1,0,8,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,2,2,2,0,2,0,0,0,0,14,0,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\infra\common\src\test\java\org\apache\shardingsphere\infra\metadata\database\schema\util\SystemSchemaUtilsTest.java,org.apache.shardingsphere.infra.metadata.database.schema.util.SystemSchemaUtilsTest,class,5,6,1,5,4,1,0,13,6,0.0,0.0,0.0,4,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,20,37,1,0,0,0,0,28,0,14,0,14,0,0,0,0,33,0,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\db-protocol\mysql\src\main\java\org\apache\shardingsphere\db\protocol\mysql\packet\binlog\row\column\value\time\MySQLTimestampBinlogProtocolValue.java,org.apache.shardingsphere.db.protocol.mysql.packet.binlog.row.column.value.time.MySQLTimestampBinlogProtocolValue,class,3,5,2,3,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,2,1,1,1,0,0,0,0,44,17,0
