file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\analysis-common\src\main\java\org\elasticsearch\analysis\common\BrazilianAnalyzerProvider.java,org.elasticsearch.analysis.common.BrazilianAnalyzerProvider,class,5,5,0,5,2,2,0,3,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\ingest-geoip\src\test\java\org\elasticsearch\ingest\geoip\TarInputStreamTests.java,org.elasticsearch.ingest.geoip.TarInputStreamTests$Entry,innerclass,0,0,0,0,2,1,0,0,0,0.33333334,NaN,NaN,2,0,1,1,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,13,1,0,0,0,0,0,0,3,0,3,0,0,0,0,7,10,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\client\rest\src\main\java\org\elasticsearch\client\RestClientBuilder.java,org.elasticsearch.client.RestClientBuilder,class,15,22,7,15,35,1,0,41,54,0.9047619,0.0,0.0,13,1,11,1,0,1,13,0,0,0,21,11,5,13,0,3,12,0,16,164,12,2,9,3,1,34,10,47,6,33,2,0,3,1,223,17,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\libs\secure-sm\src\main\java\org\elasticsearch\secure_sm\SecureSM.java,org.elasticsearch.secure_sm.SecureSM$Anonymous2,anonymous,1,1,0,1,10,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,26,1,1,3,0,2,4,0,7,2,5,3,0,0,0,26,-1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\libs\secure-sm\src\main\java\org\elasticsearch\secure_sm\SecureSM.java,org.elasticsearch.secure_sm.SecureSM$Anonymous1,anonymous,0,0,0,0,4,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,1,1,0,1,1,1,0,1,1,0,0,0,8,-1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\aggregations\src\main\java\org\elasticsearch\aggregations\pipeline\BucketSortPipelineAggregator.java,org.elasticsearch.aggregations.pipeline.BucketSortPipelineAggregator,class,8,9,1,8,8,2,0,16,0,0.125,0.0,0.0,2,0,1,0,0,1,2,0,0,0,4,0,0,4,0,0,4,0,4,92,3,2,3,0,0,2,1,13,2,13,2,0,1,0,34,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\libs\core\src\test\java\org\elasticsearch\core\IOUtilsTests.java,org.elasticsearch.core.IOUtilsTests$AccessDeniedWhileDeletingFileSystem,innerclass,1,1,0,1,3,2,0,2,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,3,0,0,1,0,1,0,0,0,22,26,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\parent-join\src\main\java\org\elasticsearch\join\query\HasChildQueryBuilder.java,org.elasticsearch.join.query.HasChildQueryBuilder,class,25,30,5,25,57,3,0,63,0,0.7505721,0.0,0.0,23,1,15,1,7,0,22,0,0,0,19,12,4,15,0,0,15,0,9,328,21,1,17,0,1,37,3,66,13,43,3,0,1,0,181,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\libs\plugin-scanner\src\test\java\org\elasticsearch\plugin\scanner\test_model\ExtensibleInterface.java,org.elasticsearch.plugin.scanner.test_model.ExtensibleInterface,interface,1,5,4,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\percolator\src\test\java\org\elasticsearch\percolator\PercolateQueryTests.java,org.elasticsearch.percolator.PercolateQueryTests,class,26,26,0,26,3,2,0,23,0,0.22222222,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,8,95,0,0,0,0,0,48,44,28,0,17,0,0,0,1,66,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\libs\h3\src\main\java\org\elasticsearch\h3\FaceIJK.java,org.elasticsearch.h3.FaceIJK$FaceOrientIJK,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,5,0,0,0,0,5,5,0,0,14,0,0,0,0,0,0,0,5,0,5,0,0,0,0,16,10,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\aggregations\src\main\java\org\elasticsearch\aggregations\metric\RunningStats.java,org.elasticsearch.aggregations.metric.RunningStats,class,9,17,8,9,49,1,0,38,16,0.484375,0.0,0.0,16,2,9,5,0,2,11,0,0,0,8,0,0,0,8,0,0,0,19,236,13,7,14,1,17,5,26,67,89,55,4,0,0,0,177,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\plugins\discovery-gce\src\test\java\org\elasticsearch\cloud\gce\GceInstancesServiceImplTests.java,org.elasticsearch.cloud.gce.GceInstancesServiceImplTests$Anonymous1$Anonymous2,anonymous,2,2,0,2,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,3,1,1,0,1,1,0,0,0,7,-1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\data-streams\src\javaRestTest\java\org\elasticsearch\datastreams\TsdbDataStreamRestIT.java,org.elasticsearch.datastreams.TsdbDataStreamRestIT,class,5,6,1,5,28,3,0,57,135,0.8666667,0.0,0.0,18,6,11,4,0,3,14,0,0,0,5,5,0,5,0,0,5,0,47,403,6,6,2,2,0,266,53,153,37,125,2,0,0,2,153,1,2
