file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-common\src\main\java\com\alibaba\cloud\integration\common\Result.java,com.alibaba.cloud.integration.common.Result,"success/2[java.lang.String,T]",false,35,3,2,0,2,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,false
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-common\src\main\java\com\alibaba\cloud\integration\common\Result.java,com.alibaba.cloud.integration.common.Result,setCode/1[java.lang.Integer],false,65,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-common\src\main\java\com\alibaba\cloud\integration\common\Result.java,com.alibaba.cloud.integration.common.Result,getCode/0,false,61,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-common\src\main\java\com\alibaba\cloud\integration\common\Result.java,com.alibaba.cloud.integration.common.Result,failed/1[com.alibaba.cloud.integration.common.IResult],false,48,2,3,0,3,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-common\src\main\java\com\alibaba\cloud\integration\common\Result.java,com.alibaba.cloud.integration.common.Result,getData/0,false,77,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-account\src\main\java\com\alibaba\cloud\integration\account\service\AccountService.java,com.alibaba.cloud.integration.account.service.AccountService,"reduceBalance/2[java.lang.String,java.lang.Integer]",false,27,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-account\src\main\java\com\alibaba\cloud\integration\account\service\AccountService.java,com.alibaba.cloud.integration.account.service.AccountService,getRemainAccount/1[java.lang.String],false,29,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-order\src\main\java\com\alibaba\cloud\integration\order\feign\dto\AccountDTO.java,com.alibaba.cloud.integration.order.feign.dto.AccountDTO,getPrice/0,false,36,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-order\src\main\java\com\alibaba\cloud\integration\order\feign\dto\AccountDTO.java,com.alibaba.cloud.integration.order.feign.dto.AccountDTO,setPrice/1[java.lang.Integer],false,40,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-order\src\main\java\com\alibaba\cloud\integration\order\feign\dto\AccountDTO.java,com.alibaba.cloud.integration.order.feign.dto.AccountDTO,getUserId/0,false,28,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-order\src\main\java\com\alibaba\cloud\integration\order\feign\dto\AccountDTO.java,com.alibaba.cloud.integration.order.feign.dto.AccountDTO,setUserId/1[java.lang.String],false,32,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-gateway\src\main\java\com\alibaba\cloud\integration\gateway\config\GatewayConfig.java,com.alibaba.cloud.integration.gateway.config.GatewayConfig$Anonymous1,"handleRequest/2[com.alibaba.cloud.integration.gateway.config.ServerWebExchange,java.lang.Throwable]",false,94,3,0,0,0,1,4,3,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-account\src\main\java\com\alibaba\cloud\integration\account\mapper\AccountMapper.java,com.alibaba.cloud.integration.account.mapper.AccountMapper,getBalance/1[java.lang.String],false,35,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,false
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\alibaba-spring-cloud-alibaba\spring-cloud-alibaba-examples\integrated-example\integrated-account\src\main\java\com\alibaba\cloud\integration\account\mapper\AccountMapper.java,com.alibaba.cloud.integration.account.mapper.AccountMapper,"reduceBalance/3[java.lang.String,java.lang.Integer,java.sql.Timestamp]",false,38,2,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21,0,0,false
